dataset,subject,session,task,stage,n_trials,imcoh_mu,imcoh_beta,wpli_mu,wpli_beta,imcoh_mu_baseline,imcoh_mu_MI,imcoh_mu_delta,imcoh_beta_baseline,imcoh_beta_MI,imcoh_beta_delta,wpli_mu_baseline,wpli_mu_MI,wpli_mu_delta,wpli_beta_baseline,wpli_beta_MI,wpli_beta_delta
PhysionetMI,56,0,left_hand,early,7,0.07022050514715879,-0.01992993754702202,0.5556072361462748,0.377173861848026,0.12354330778083333,0.06966456620624692,-0.053878741574586414,-0.09198942097787483,-0.006711677130190824,0.085277743847684,0.38229323081370825,0.449780852242561,0.06748762142885273,0.2352182637041206,0.3522936760407882,0.1170754123366676
PhysionetMI,56,0,left_hand,mid,7,-0.03759188571511355,-0.03380305809121283,0.3850985199344776,0.40296927454489545,0.27822351819602475,-0.04570286111905206,-0.32392637931507684,0.060593450890543736,-0.05103355435792112,-0.11162700524846486,0.6680372253604732,0.4103204596880354,-0.2577167656724378,0.3550877391282159,0.49920237762664216,0.14411463849842626
PhysionetMI,56,0,left_hand,late,8,-0.00951183034297742,-0.02458730230856441,0.18520533529699212,0.34363328206049876,0.0004858584325995595,-0.006905566149840752,-0.007391424582440312,-0.006661431640372762,-0.03214432891002574,-0.025482897269652978,0.020204561076513732,0.19282971015907727,0.17262514908256354,0.3353086721263515,0.44456552667107074,0.10925685454471923
PhysionetMI,56,0,right_hand,early,7,0.09078840925137932,-0.06971150612733248,0.7118045345745079,0.5437164741572863,-0.04501624374432673,0.10496657933674,0.14998282308106672,-0.19705740014779657,-0.05096037547445301,0.14609702467334357,0.18598553222009956,0.7409800114206083,0.5549944792005088,0.5132953121359586,0.4695795057645523,-0.04371580637140626
PhysionetMI,56,0,right_hand,mid,8,-0.02759021299521682,-0.0609963187940258,0.32628063045019856,0.6055671952650635,0.01138716012483542,-0.023296171923328887,-0.0346833320481643,-0.012090703487383782,-0.07595555030005664,-0.06386484681267286,0.32032268290964594,0.2483492395504106,-0.07197344335923533,0.44628559549645946,0.6206081967437158,0.17432260124725635
PhysionetMI,56,0,right_hand,late,8,0.048666509065237215,-0.07533840302534053,0.39037177095987285,0.5903538412582094,0.03574601750897427,0.04625126215574328,0.01050524464676901,-0.03917156130711716,-0.08132727397539923,-0.04215571266828207,0.10339864576772624,0.42294850405219964,0.3195498582844734,0.3487648763676889,0.6136455275919768,0.2648806512242879
PhysionetMI,57,0,left_hand,early,8,0.02379226051114217,-0.0719442589610529,0.30831057110601584,0.5107520902592287,0.0724110573784588,0.01285605577333902,-0.059555001605119784,-0.07633309771148614,-0.072130374720516,0.004202722990970131,0.20728336786934434,0.32116544031303956,0.11388207244369522,0.43445421453681016,0.47853137606611185,0.04407716152930169
PhysionetMI,57,0,left_hand,mid,8,0.029432010822308827,-0.04026542526339261,0.6357845432146767,0.4757108467017482,0.16797463903636686,0.0177286734957023,-0.15024596554066455,-0.009163970341757081,-0.038871712271797525,-0.029707741930040443,0.42609621974749506,0.49663354317617964,0.07053732342868457,0.39501591467430164,0.5233525299878756,0.128336615313574
PhysionetMI,57,0,left_hand,late,8,-0.06832656055422845,0.006107691866213904,0.38585933823491586,0.25463942836221265,-0.29816716771213647,-0.04639162851626926,0.2517755391958672,0.03577357712268125,0.01214926874899522,-0.02362430837368603,0.6736762549363486,0.24143371429578825,-0.4322425406405604,0.3953079246323137,0.23019549705109277,-0.1651124275812209
PhysionetMI,57,0,right_hand,early,7,0.10858509037018639,-0.030797681400615968,0.65233427370384,0.47080795408683307,-0.00460022940265236,0.13364086510416215,0.13824109450681452,-0.049437910206060656,-0.028973645877139863,0.020464264328920793,0.33891608812792473,0.7424406407691628,0.4035245526412381,0.27242048142692854,0.41582146670474973,0.1434009852778212
PhysionetMI,57,0,right_hand,mid,7,0.0710947218575522,-0.008782438612245275,0.43766101563775645,0.3182517219867992,0.11721492371270988,0.0662033542828321,-0.05101156942987778,-0.15542901892293978,0.008522447939607297,0.16395146686254708,0.42219947167244243,0.378437298811309,-0.04376217286113343,0.5507998629351974,0.21856781299876155,-0.3322320499364359
PhysionetMI,57,0,right_hand,late,7,-0.021797444749206033,0.019056949263304493,0.20521993888638806,0.33283084637555793,-0.37588980713757136,0.03187936968374732,0.4077691768213187,-0.12063210481192603,0.03442249983153732,0.15505460464346335,0.6072077239728353,0.283631304770749,-0.3235764192020863,0.4989329731201378,0.38313239353213424,-0.11580057958800355
PhysionetMI,58,0,left_hand,early,8,-0.07046568834802551,-0.12094877355443925,0.5662420483130316,0.832863911827782,-0.10369062083563471,-0.06959426204644616,0.034096358789188555,-0.2661226940038648,-0.10541783653694475,0.16070485746692004,0.24680096752410716,0.6108986938742622,0.364097726350155,0.5437111467685884,0.7481674471645199,0.20445630039593143
PhysionetMI,58,0,left_hand,mid,8,0.004606089487563112,-0.019513906572792703,0.2223165902832033,0.4311780171289624,0.043992214585131084,-0.005966853607325527,-0.04995906819245661,-0.0018407382579183765,-0.016338809184492317,-0.014498070926573941,0.13248983560062697,0.21023256331881207,0.0777427277181851,0.4017898562421849,0.39578623760161097,-0.006003618640573916
PhysionetMI,58,0,left_hand,late,8,0.03969497985117767,-0.06010394167232611,0.6561080764606626,0.471140684504729,0.013990215974711454,0.048070711682016196,0.034080495707304745,-0.17251948035456677,-0.04896374506441834,0.12355573529014843,0.288650144204636,0.6162092341857794,0.3275590899811434,0.48781454827440907,0.46873672660256493,-0.01907782167184413
PhysionetMI,58,0,right_hand,early,7,-0.0481797536624323,-0.0672310874796292,0.674094822885731,0.47725930377476483,0.19227176341426522,-0.06731713591860113,-0.25958889933286633,-0.044987051145664134,-0.07774875895690811,-0.032761707811243976,0.531149887154093,0.7294773937999479,0.19832750664585497,0.48123706633893565,0.5003021618350899,0.01906509549615426
PhysionetMI,58,0,right_hand,mid,7,-0.008730580736214444,-0.09612438330106987,0.30971417131397805,0.7506272626480288,-0.04730430641487149,0.004172927402608006,0.0514772338174795,-0.1173376704589166,-0.08660010894649317,0.030737561512423434,0.14154308007586897,0.35025568166861415,0.20871260159274518,0.6486302493270402,0.6708091487261648,0.022178899399124652
PhysionetMI,58,0,right_hand,late,7,-0.004464049357334859,0.009398176124403555,0.14654627626067349,0.2992248513441281,0.031445207250729926,-0.005952117811991491,-0.03739732506272142,-0.03735063742205826,0.01402227047975389,0.05137290790181215,0.44502838752719587,0.17276098333240955,-0.27226740419478634,0.5120435336423436,0.252849665597403,-0.25919386804494055
PhysionetMI,59,0,left_hand,early,8,0.05857797533225988,0.003918345759556992,0.5734520584567537,0.3640429611837943,-0.2140833683605854,0.07392441675529735,0.28800778511588276,-0.0018667704394564827,0.004038029454824148,0.005904799894280631,0.5715639826204372,0.6968838855297373,0.12531990290930017,0.46664556788527445,0.3855558834379909,-0.08108968444728354
PhysionetMI,59,0,left_hand,mid,8,0.030533924212817583,-0.031377273627050124,0.5093826803518059,0.3528508984004678,-0.03325364560082514,0.045678080590969755,0.0789317261917949,-0.08231516887316216,-0.01391323327889555,0.0684019355942666,0.33383105808973673,0.8074128307956541,0.47358177270591734,0.4640277258884645,0.2896579066475651,-0.17436981924089945
PhysionetMI,59,0,left_hand,late,8,0.04066497582008398,-0.03844374415404907,0.43221774565075355,0.32193147466136407,0.15228580004311434,0.026714150586701534,-0.1255716494564128,-0.014055546317354691,-0.05093901480493366,-0.036883468487578966,0.44601788483441224,0.3391779961103738,-0.10683988872403843,0.3775829484455254,0.3527937523759851,-0.02478919606954033
PhysionetMI,59,0,right_hand,early,7,-0.10009593941412148,-0.10550479739682987,0.6244498161696631,0.6749336302947267,0.044873789327897796,-0.10719737981046623,-0.15207116913836402,-0.09063453926664426,-0.11052473889999924,-0.019890199633354977,0.14878526725857696,0.694111253108659,0.545325985850082,0.5872783597640141,0.7184543281570261,0.13117596839301204
PhysionetMI,59,0,right_hand,mid,7,-0.09143132238899324,-0.08868407543832195,0.6132476278231932,0.5760590844555784,-0.21592304369588822,-0.08822102339569114,0.12770202030019706,-0.24914250028775953,-0.06961492376850135,0.17952757651925816,0.5199615338934711,0.49839521531790876,-0.02156631857556235,0.6294610289584145,0.4738088198315827,-0.1556522091268318
PhysionetMI,59,0,right_hand,late,7,0.08490195090092983,-0.07892879504388721,0.6066902491945554,0.5109036806149769,0.007765842247812765,0.09867406731446238,0.09090822506664961,-0.2374444344162059,-0.058389882367723245,0.17905455204848267,0.5498477278907272,0.6922733517813648,0.14242562389063762,0.5072263853265953,0.4573543273406852,-0.049872057985910045
PhysionetMI,60,0,left_hand,early,7,0.09188457278947813,-0.008911497204815088,0.535184597591064,0.38499140398986215,0.2982552905791954,0.07920387798068765,-0.21905141259850777,-0.11808266190590233,0.008757684267577809,0.12684034617348014,0.6192139062240054,0.6871971575777759,0.06798325135377048,0.4985815202679463,0.38425228423584745,-0.11432923603209882
PhysionetMI,60,0,left_hand,mid,8,-0.0016464358887440392,0.006913322578607157,0.12451246562709253,0.3293092311612643,-0.16103033135350003,0.05305200133590566,0.21408233268940569,-0.020399992970772742,0.011434146108806274,0.031834139079579014,0.3829835923574816,0.22841361421792541,-0.15456997813955617,0.3922798903598521,0.3015424028583023,-0.09073748750154981
PhysionetMI,60,0,left_hand,late,8,0.15648990299059756,0.014403679125774244,0.7759637951457511,0.2983436999938528,0.16139343331091524,0.16846925773417099,0.007075824423255744,0.0507361024194844,0.017498585838937115,-0.033237516580547286,0.3953617175063787,0.6636533879943944,0.2682916704880157,0.6878663657739179,0.3641322272576757,-0.3237341385162422
PhysionetMI,60,0,right_hand,early,7,0.10437964102503441,0.024881544592061936,0.7038624017973718,0.6084239922480621,0.1547506719486192,0.06251058571535617,-0.09224008623326302,0.11084179172437324,0.01265852867738708,-0.09818326304698616,0.4426426769389312,0.5551668888467505,0.11252421190781925,0.472759678533606,0.5068735365831459,0.034113858049539925
PhysionetMI,60,0,right_hand,mid,7,0.028403689551699855,0.01813429933528015,0.353158174011423,0.2901153477355587,-0.2173136323571752,0.07360545729523811,0.2909190896524133,-0.12300250653745552,0.04584942750671352,0.16885193404416904,0.45424786263713357,0.40553344093587934,-0.04871442170125423,0.5397600965745857,0.33622666857890576,-0.20353342799567992
PhysionetMI,60,0,right_hand,late,8,0.07009828249508243,0.007872073293494547,0.45276247851595136,0.3184797733486127,0.00838584642101961,0.07436629848218185,0.06598045206116224,0.07445179822935791,0.002389666942635193,-0.07206213128672272,0.3957218589996523,0.4029261414039596,0.007204282404307316,0.3989308188850531,0.35995183089506194,-0.038978987989991165
PhysionetMI,61,0,left_hand,early,7,-0.0012993483717881709,-0.008633634620019856,0.26994678112296017,0.3241254999754486,0.03868048018366002,-0.0018786759195616785,-0.0405591561032217,-0.032996458956748444,-0.011671295279399462,0.021325163677348984,0.37940613722266153,0.48849402426542604,0.10908788704276451,0.46350509093112485,0.2960329759461766,-0.16747211498494824
PhysionetMI,61,0,left_hand,mid,7,0.0253088418948667,-0.022491660605649586,0.3614558325694091,0.33714122854230294,-0.014644327012083184,0.0334508082911713,0.04809513530325449,0.09078244757900325,-0.025375598803006712,-0.11615804638200997,0.14294962815984333,0.3842421015416655,0.24129247338182216,0.5063974432484151,0.3584407327243509,-0.14795671052406417
PhysionetMI,61,0,left_hand,late,8,0.061771746057841866,0.03335420489332987,0.6652560009929955,0.3568909194873811,0.04691722691883682,0.0413839836577932,-0.0055332432610436175,0.12835150940295081,0.030893863884219372,-0.09745764551873144,0.34276907577120996,0.3734966304349012,0.03072755466369126,0.4921192768069168,0.310590089512845,-0.1815291872940718
PhysionetMI,61,0,right_hand,early,7,-0.015757718687101494,0.037621287843698274,0.2235737164381154,0.39196472773560176,-0.10918998644404415,-0.0029447398085456,0.10624524663549856,-0.02379524561503336,0.041941534818549515,0.06573678043358287,0.30387327958578036,0.19221756461915468,-0.11165571496662569,0.5778620348482284,0.4385936230983923,-0.13926841174983612
PhysionetMI,61,0,right_hand,mid,8,0.025935183649148322,-0.04632473566124554,0.3666863667188843,0.3708326494320508,-0.13038920947906107,0.03854257902331964,0.16893178850238072,-0.0073244645609938435,-0.05993331047851474,-0.052608845917520894,0.31934156737435254,0.4791040116005438,0.15976244422619124,0.26086350453415247,0.39583895839712185,0.13497545386296939
PhysionetMI,61,0,right_hand,late,8,-0.00880449128231307,-0.03332697996456245,0.4160290441920425,0.45654254012721573,-0.1627727394016943,0.003988523921139858,0.16676126332283414,-0.020148906374174862,-0.028207745711811297,-0.008058839337636434,0.7114340020621766,0.6081359381230035,-0.10329806393917307,0.5546416300501823,0.3714102781320943,-0.18323135191808798
PhysionetMI,62,0,left_hand,early,7,0.18299976116136177,-0.030443489895228524,0.8221781487394929,0.42736352987031845,0.48322963594638,0.140635813541579,-0.342593822404801,-0.06874457779467308,-0.0363752329140649,0.03236934488060818,0.6606992436408747,0.5982679582201079,-0.06243128542076681,0.5536147751018557,0.49817192280835765,-0.0554428522934981
PhysionetMI,62,0,left_hand,mid,8,0.028554578419250257,0.003470630972150949,0.4453794815488622,0.43330497853804845,0.008431738166954677,0.032325841593623714,0.023894103426669037,0.10481570364914969,-0.0292813278713873,-0.13409703152053698,0.1763881859275756,0.31319382316598604,0.13680563723841044,0.37392385494758923,0.4061130670367852,0.03218921208919595
PhysionetMI,62,0,left_hand,late,8,0.030308166177870202,-0.041976154998597665,0.3237779197401029,0.41967631501867275,0.08433496135353419,-0.025039717143866155,-0.10937467849740035,-0.06500190467782606,-0.03727654712416117,0.02772535755366489,0.38176180500385004,0.1767870984973516,-0.20497470650649843,0.3884143411387455,0.4279801683762253,0.03956582723747981
PhysionetMI,62,0,right_hand,early,7,-0.054191099346646815,-0.01831970169429067,0.5518905077298139,0.410799590410704,0.03585815040204326,-0.026333537229571234,-0.06219168763161449,0.10210674611901745,-0.044403493346270036,-0.1465102394652875,0.3037902613692119,0.5926032558033207,0.28881299443410885,0.393058310992122,0.455465573396409,0.062407262404286956
PhysionetMI,62,0,right_hand,mid,7,-0.10105609181708818,-0.04292025807882672,0.6099238169714751,0.4023995707555204,-0.07486700315202663,-0.08876819863538271,-0.013901195483356082,-0.04192621215512294,-0.04702260775338731,-0.005096395598264372,0.3151532931348042,0.4780416707177165,0.1628883775829123,0.40479778477769335,0.4075502161555665,0.002752431377873177
PhysionetMI,62,0,right_hand,late,8,-0.06683483249213026,-0.05899063694039199,0.5611148422803157,0.5112718859126972,0.13346254120628354,-0.10794748889029411,-0.24141003009657763,-0.057906424116456585,-0.06804461540540016,-0.010138191288943575,0.581357692084468,0.7660715936827022,0.1847139015982342,0.4442280368991549,0.47038970775622335,0.026161670857068442
PhysionetMI,63,0,left_hand,early,7,-0.012015284519627918,-0.022000781127754034,0.5511841106045376,0.34507897462759546,0.04007254821573175,-0.016554607420642818,-0.05662715563637457,-0.05745851539315077,-0.018722341953483854,0.03873617343966691,0.2137747788256389,0.45784665829801335,0.24407187947237446,0.5394959303178081,0.2651115706600095,-0.27438435965779856
PhysionetMI,63,0,left_hand,mid,7,-0.09578320350247228,-0.036691517145251394,0.6503566862278986,0.4534531008629325,-0.45225035448773165,-0.045558481263127004,0.40669187322460465,-0.09147630220329457,-0.017706009691688288,0.07377029251160629,0.802429437565086,0.34550466255213774,-0.45692477501294826,0.5605770488707602,0.34483725075710076,-0.21573979811365945
PhysionetMI,63,0,left_hand,late,8,0.005102835967328602,-0.007154873043621379,0.18700783205836125,0.3840350727156876,-0.029170465938262786,0.014206134756216977,0.04337660069447977,-0.009159340161487534,-0.009729617524602193,-0.0005702773631146591,0.09130676183014509,0.215716670124881,0.1244099082947359,0.4758427642564978,0.39559732990538965,-0.08024543435110815
